whatt3$.id,rescaled,year,v2elembaut,v2psbars,v2psparban,v2psoppaut,v2clacjstm,v2clacjstw,v2cldiscm,v2cseeorgs,v2mecenefm,v2mecrit,v2meharjrn,v2mebias,v2caassemb,v2casurv,.imp,.id,country_id,rights,parties,mediacso,rights_scaled,parties_scaled,mediacso_scaled
4898,3.5,1990,0.8540088716807321,0.7109347336733366,1.0823856541876875,0.4479762445732457,-1.2788757562189372,-1.1810079460162617,-0.43981632592487346,-0.9811751869590617,0.8015366450692543,0.5711489146113145,-0.7966311232200375,0.1894010227236407,0.8697821128086051,-0.3357985180706649,2,4898,15,-2.3657164334221323,3.095305504115002,-0.2157197277748898,5.333255032274495,8.45476223768006,5.882650900307895
4899,3,1991,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.7373149117615845,-0.6233313825251328,-0.0076063280687195915,-0.9811751869590617,0.8015366450692543,0.5711489146113145,-0.7966311232200375,0.1894010227236407,0.8697821128086051,-0.3357985180706649,2,4899,15,-0.8342690276174968,3.6370180202021194,-0.2157197277748898,5.948726586640711,8.822233126946973,5.882650900307895
4900,3,1992,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.7373149117615845,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.8015366450692543,0.5711489146113145,-0.7966311232200375,0.5471880623255876,0.8697821128086051,-0.3357985180706649,2,4900,15,-0.5347325896753985,3.6370180202021194,1.402661494818393,6.069106925104036,8.822233126946973,6.644465913697016
4901,3,1993,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.7373149117615845,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.8015366450692543,0.5711489146113145,-0.7966311232200375,0.5471880623255876,0.8697821128086051,-0.3357985180706649,2,4901,15,-0.5347325896753985,3.6370180202021194,1.402661494818393,6.069106925104036,8.822233126946973,6.644465913697016
4902,3.5,1994,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.7373149117615845,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.8015366450692543,0.8038429171960892,-0.7966311232200375,0.5471880623255876,0.8697821128086051,-0.3357985180706649,2,4902,15,-0.5347325896753985,3.6370180202021194,1.635355497403168,6.069106925104036,8.822233126946973,6.754001159299182
4903,4,1995,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.7373149117615845,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.9026468626239439,0.8038429171960892,-0.7966311232200375,0.5471880623255876,0.8697821128086051,-0.3357985180706649,2,4903,15,-0.5347325896753985,3.6370180202021194,1.7364657149578577,6.069106925104036,8.822233126946973,6.80159642342167
4904,4,1996,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.7373149117615845,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.9026468626239439,0.8038429171960892,-0.7966311232200375,0.22339079148582563,0.8697821128086051,-0.3357985180706649,2,4904,15,-0.5347325896753985,3.6370180202021194,1.4126684441180957,6.069106925104036,8.822233126946973,6.649176450440962
4905,4,1997,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.22561456499360952,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.9026468626239439,0.8038429171960892,-0.7966311232200375,0.22339079148582563,0.8697821128086051,-0.3357985180706649,2,4905,15,-0.02303224290742352,3.6370180202021194,1.4126684441180957,6.274753561483003,8.822233126946973,6.649176450440962
4906,3.5,1998,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.22561456499360952,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.9026468626239439,0.8038429171960892,-0.7966311232200375,0.22339079148582563,0.8697821128086051,-0.3357985180706649,2,4906,15,-0.02303224290742352,3.6370180202021194,1.4126684441180957,6.274753561483003,8.822233126946973,6.649176450440962
4907,4,1999,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.22561456499360952,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.7944411912057673,0.8038429171960892,-0.7966311232200375,0.22339079148582563,0.8697821128086051,-0.3357985180706649,2,4907,15,-0.02303224290742352,3.6370180202021194,1.3044627726999192,6.274753561483003,8.822233126946973,6.598241167783562
4908,4,2000,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.22561456499360952,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.7944411912057673,0.8038429171960892,-0.36791312185336433,0.22339079148582563,0.8697821128086051,-0.3357985180706649,2,4908,15,-0.02303224290742352,3.6370180202021194,1.733180774066592,6.274753561483003,8.822233126946973,6.80005011452107
4909,4,2001,1.0894896004984482,0.8646056633809172,1.0823856541876875,0.6005371021350667,-0.22561456499360952,-0.07973756053630508,-0.251663712115449,0.2794189960322745,0.7944411912057673,0.8038429171960892,-0.36791312185336433,0.22339079148582563,0.8697821128086051,-0.3357985180706649,2,4909,15,-0.02303224290742352,3.6370180202021194,1.733180774066592,6.274753561483003,8.822233126946973,6.80005011452107
4910,4,2002,1.0701506034457853,0.8646056633809172,1.0823856541876875,0.8816544865234575,-0.22561456499360952,-0.07973756053630508,-0.49992898209401854,0.3913755942272853,0.543735154695894,0.3384549120265397,-0.14570789127678707,0.5561327383156361,0.6107999281957408,-0.3357985180706649,2,4910,15,-0.5302796974988573,3.8987964075378474,1.683990507988568,6.070896492580485,8.999810594567542,6.776894950158252
4911,4,2003,1.0701506034457853,0.8646056633809172,1.0823856541876875,0.8816544865234575,-0.22561456499360952,-0.07973756053630508,0.04769731560689395,0.22622414827110915,-0.003797368436518313,0.3384549120265397,-0.14570789127678707,0.28361827648548665,0.6107999281957408,-0.3357985180706649,2,4911,15,0.017346600202055237,3.8987964075378474,0.6987920770698302,6.290981366132319,8.999810594567542,6.313135889336574
4912,4,2004,1.0701506034457853,0.8646056633809172,1.0823856541876875,0.8816544865234575,-0.22561456499360952,-0.07973756053630508,0.04769731560689395,0.22622414827110915,0.196649203206989,0.3384549120265397,-0.14570789127678707,0.28361827648548665,0.6107999281957408,-0.3357985180706649,2,4912,15,0.017346600202055237,3.8987964075378474,0.8992386487133375,6.290981366132319,8.999810594567542,6.407491412947823
4913,3,2005,1.0701506034457853,0.8646056633809172,1.0823856541876875,0.8816544865234575,-0.22561456499360952,-0.07973756053630508,0.04769731560689395,0.22622414827110915,0.41246925822138475,0.3384549120265397,-0.14570789127678707,0.28361827648548665,0.6107999281957408,-0.3357985180706649,2,4913,15,0.017346600202055237,3.8987964075378474,1.115058703727733,6.290981366132319,8.999810594567542,6.509083643384713
4914,3,2006,1.0473988422073586,0.8646056633809172,1.0823856541876875,0.8816544865234575,-0.22561456499360952,-0.07973756053630508,0.04769731560689395,0.22622414827110915,0.41246925822138475,0.3384549120265397,-0.14570789127678707,0.28361827648548665,0.6107999281957408,-0.2228468511259207,2,4914,15,0.13029826714679943,3.8760446462994205,1.115058703727733,6.336375375589803,8.984376928764389,6.509083643384713
4915,3,2007,1.0473988422073586,0.8646056633809172,1.0823856541876875,0.8816544865234575,-0.22561456499360952,-0.07973756053630508,0.11081560458449638,0.22622414827110915,0.41246925822138475,0.461716592982299,-0.14570789127678707,0.28361827648548665,0.4026681268630279,-0.2228468511259207,2,4915,15,-0.014715245208311037,3.8760446462994205,1.2383203846834925,6.278096069676317,8.984376928764389,6.567106189504723
4916,3.5,2008,1.0473988422073586,0.8646056633809172,1.0823856541876875,0.8816544865234575,-0.22561456499360952,-0.07973756053630508,0.11081560458449638,0.44642607621267727,0.41246925822138475,0.461716592982299,-0.21914860307752027,0.28361827648548665,0.4026681268630279,-0.2228468511259207,2,4916,15,-0.014715245208311037,3.8760446462994205,1.3850816008243274,6.278096069676317,8.984376928764389,6.636190590805535
4917,3.5,2009,1.0473988422073586,0.8646056633809172,1.0823856541876875,0.8816544865234575,-0.22561456499360952,-0.07973756053630508,0.11081560458449638,0.44642607621267727,0.41246925822138475,0.461716592982299,-0.21914860307752027,0.28361827648548665,0.4026681268630279,-0.2228468511259207,2,4917,15,-0.014715245208311037,3.8760446462994205,1.3850816008243274,6.278096069676317,8.984376928764389,6.636190590805535
4918,3.5,2010,1.0473988422073586,0.9727444657677331,1.0823856541876875,0.9413985985756392,-0.1611430358915437,-0.07973756053630508,0.28754681372178315,0.4959096555253891,0.5177184905297749,0.7894122813768785,-0.11808916205257972,0.3998990643561194,0.43045845260915716,-0.11301539597523022,2,4918,15,0.3641092739278613,4.043927560738418,2.0848503297355823,6.430341399643932,9.09826036698958,6.965590312047104
4919,3.5,2011,1.0473988422073586,0.9727444657677331,1.0823856541876875,0.9413985985756392,-0.1611430358915437,-0.0339686506538261,0.34104707771232246,0.7396162836404955,0.9753752647246854,0.9150790683025062,0.2045478111574788,0.46251179628646005,0.43045845260915716,-0.11301539597523022,2,4919,15,0.4633784478008796,4.043927560738418,3.297130224111626,6.470236568431772,9.09826036698958,7.536242647277234
4920,3.5,2012,1.0473988422073586,0.9727444657677331,1.0823856541876875,0.9413985985756392,-0.10549392656133953,-0.0339686506538261,0.34104707771232246,0.7396162836404955,0.9942964750273174,0.9150790683025062,0.2045478111574788,0.46251179628646005,0.43045845260915716,-0.11301539597523022,2,4920,15,0.5190275571310837,4.043927560738418,3.316051434414258,6.492601321990227,9.09826036698958,7.5451493633703315
4921,3.5,2013,1.0473988422073586,0.948270947332822,1.0823856541876875,0.9413985985756392,-0.10549392656133953,-0.010027990099913979,0.3043783574491438,1.15837107357432,0.9942964750273174,0.9150790683025062,0.057038689164553215,0.40347693475213886,0.43045845260915716,-0.11301539597523022,2,4921,15,0.5062994974218172,4.019454042303507,3.528262240820836,6.487486057395677,9.081658746543873,7.645042624653289
4922,3.5,2014,1.0473988422073586,0.948270947332822,1.0823856541876875,0.9413985985756392,-0.10549392656133953,-0.010027990099913979,0.3043783574491438,1.15837107357432,0.9942964750273174,0.9150790683025062,0.057038689164553215,0.40347693475213886,0.43045845260915716,-0.11301539597523022,2,4922,15,0.5062994974218172,4.019454042303507,3.528262240820836,6.487486057395677,9.081658746543873,7.645042624653289
4923,3.5,2015,1.0473988422073586,0.948270947332822,1.0823856541876875,0.9413985985756392,-0.10549392656133953,-0.010027990099913979,0.2755242824879542,1.15837107357432,0.9942964750273174,0.9150790683025062,0.057038689164553215,0.40347693475213886,0.43045845260915716,-0.11301539597523022,2,4923,15,0.47744542246062754,4.019454042303507,3.528262240820836,6.475889927943989,9.081658746543873,7.645042624653289
4924,3,2016,0.9871066749255281,0.948270947332822,1.0823856541876875,0.9413985985756392,-0.08717043934285765,-0.010027990099913979,0.32120990117650444,1.1855870421963115,0.8352400509208174,0.9523582108354676,0.2334219371646047,0.4267330923262655,0.43045845260915716,-0.11301539597523022,2,4924,15,0.5414545283676598,3.959161875021677,3.633340333443466,6.501614470462963,9.04075953216552,7.694505672926885
4925,3,2017,0.9871066749255281,0.948270947332822,1.0823856541876875,0.9413985985756392,-0.08717043934285765,-0.03819347310451648,0.2905524465302405,1.1855870421963115,1.0049396558225479,0.9523582108354676,0.19450463689413067,0.41957735153422654,0.38315577048808613,-0.11301539597523022,2,4925,15,0.43532890859572226,3.959161875021677,3.756966897282684,6.458963772886578,9.04075953216552,7.752699979108658
4926,3,2018,0.9871066749255281,0.948270947332822,1.0823856541876875,0.9141936904090207,-0.11431634633320117,-0.007915578874568792,0.18836093104269366,0.7594097153655802,0.8251881579475443,0.6811825127327972,0.03130305511472365,0.31641542178233184,0.38315577048808613,-0.11301539597523022,2,4926,15,0.3362693803477796,3.9319569668550582,2.6134988629429774,6.419152858326628,9.02230507246682,7.214439213518042
4927,3,2019,1.0616186929813753,0.948270947332822,1.0823856541876875,0.6570806367558817,-0.06477506607582428,0.034332645632334874,-0.11280347636472364,1.0253839541714067,0.6903745345412916,0.6348842228128291,-0.22040399986043877,0.3289379681684,0.16970241741675265,-0.24905663019597185,2,4927,15,-0.22260010958743223,3.7493559312577664,2.4591766798334884,6.194549471782278,8.898437591211865,7.141795664303223
4928,3,2020,1.0616186929813753,0.948270947332822,1.0823856541876875,0.7221590445270082,-0.06681100910010004,0.03714919393279512,-0.1681071200403372,0.5509601375107812,0.5928120439183455,0.5122238183495369,-0.12059995561841676,0.2418764551985929,0.14427722577667698,-0.24905663019597185,2,4928,15,-0.30254833962693695,3.8144343390288933,1.7772724993588398,6.162419173853185,8.942583553628365,6.8208052603575
4929,3,2021,1.0616186929813753,0.948270947332822,1.0823856541876875,0.7221590445270082,-0.06681100910010004,0.03714919393279512,-0.1681071200403372,0.32952112008639534,0.6158722689746782,0.6535237940793097,0.28991479239593787,0.3468273201484973,0.04494159332242762,-0.14858581042744248,2,4929,15,-0.301413152312657,3.8144343390288933,2.2356592956848185,6.162875392916384,8.942583553628365,7.036580096660226
4930,2.8333333333333335,2022,1.207229964907306,0.948270947332822,1.0823856541876875,0.8848550639548245,0.0030897014000344524,0.10263394191849592,0.21961951225064916,0.6344636776009827,0.8494309586477914,1.1652100891688275,-0.004475753198454045,0.6276901462360256,-0.050846337972741365,-0.04499477886485942,2,4930,15,0.22950203873157876,4.12274163038264,3.2723191184551728,6.376244259930755,9.151723920809792,7.524563401050203
4931,3,2023,1.157744884213728,0.948270947332822,1.0823856541876875,0.8848550639548245,-0.10820851726037388,0.056160894960901805,0.21961951225064916,0.74827591002022,0.6779574902801895,1.5794895924786718,0.10976535404713089,1.1077210910353044,0.13363412229943597,-0.1729234624210614,2,4931,15,0.12828254982955165,4.073256549689062,4.223209437861517,6.3355652813836905,9.118155697687937,7.972172722820109
4973,4.5,1972,-1.1578156158271453,-0.27142091327216,-0.42879647198200965,-0.7111662151534581,-0.8811882188104051,-0.7014905978629047,-1.3595399653127946,-0.6601504661678432,-0.6134151128744416,-0.8472623311186176,-0.5499456553765492,-0.6209866219747691,-0.7704383897395356,-0.42295643418456513,2,4973,153,-4.135613605910206,-2.569199216234773,-3.291760187512221,4.621953188221114,4.612243327689061,4.434676979635935
4974,5.666666666666667,1973,-1.2806751265146494,-0.379559715658976,-0.42879647198200965,-0.7111662151534581,-0.8811882188104051,-0.7014905978629047,-1.467742746417256,-0.6601504661678432,-0.6134151128744416,-0.8472623311186176,-0.5499456553765492,-0.6209866219747691,-0.7704383897395356,-1.0191249009684267,2,4974,153,-4.839984853798528,-2.8001975293090933,-3.291760187512221,4.3388742753276475,4.455545535033804,4.434676979635935
4975,5.666666666666667,1974,-1.2806751265146494,-0.379559715658976,-0.42879647198200965,-0.7111662151534581,-0.8811882188104051,-0.7014905978629047,-1.467742746417256,-0.6601504661678432,-0.6134151128744416,-0.8472623311186176,-0.5499456553765492,-0.6209866219747691,-0.824245190652254,-0.7318574017958821,2,4975,153,-4.606524155538702,-2.8001975293090933,-3.291760187512221,4.432699514311876,4.455545535033804,4.434676979635935
4976,5,1975,-1.1168624455979772,-0.5781936210958116,-0.6193226667684909,-0.7815789186435294,-0.6904882222032419,-0.8930158822942015,-0.9760212189536484,-0.28345671864982364,-1.3412904217038149,-1.2639469403983308,-0.32899582158289037,-1.2578475524662345,-0.6155221057930277,-0.632218638505767,2,4976,153,-3.8072660677498864,-3.095957652105809,-4.475537454801094,4.753912385068409,4.254916544367614,3.8774415877890487
4977,4,1976,-1.1168624455979772,-1.1797868533214142,-0.7799943296083724,-0.7815789186435294,-0.3945978360084978,-0.8930158822942015,-0.9760212189536484,-0.28345671864982364,-1.4406267757926325,-1.2639469403983308,-0.32899582158289037,-1.1642266104370584,-0.6155221057930277,-0.8312881509663935,2,4977,153,-3.7104451940157683,-3.858222547171293,-4.481252866860736,4.792823609460684,3.7378338657728016,3.874751191574637
4978,4,1977,-1.2044567263659198,-1.1797868533214142,-0.7799943296083724,-0.7815789186435294,-0.3945978360084978,-0.8930158822942015,-0.9760212189536484,-0.28345671864982364,-1.4406267757926325,-1.2639469403983308,-0.32899582158289037,-1.1642266104370584,-0.6155221057930277,-0.7397619383408182,2,4978,153,-3.618918981390193,-3.9458168279392356,-4.481252866860736,4.829606968873748,3.6784142524306667,3.874751191574637
4979,4.5,1978,-1.2448411025641273,-1.1797868533214142,-0.7799943296083724,-0.7815789186435294,-0.3945978360084978,-0.8930158822942015,-0.924925461209875,-0.28345671864982364,-1.4406267757926325,-1.2639469403983308,-0.32899582158289037,-1.1642266104370584,-0.6155221057930277,-0.7672198021284907,2,4979,153,-3.5952810874340924,-3.9862012041374433,-4.481252866860736,4.839106773620527,3.651019495630072,3.874751191574637
4980,4.5,1979,-1.3421048818584014,-0.6470609636684681,-0.7799943296083724,-0.6471546665261206,-0.3945978360084978,-0.8930158822942015,-0.8329530972710828,-0.28345671864982364,-1.046829086369105,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-0.43190104132751905,2,4980,153,-3.167989962694328,-3.4163148416613627,-3.4183924394203924,5.010830289370189,4.037602124203662,4.375067816271858
4981,4.5,1980,-1.3421048818584014,-0.6470609636684681,-0.5140175904477576,-0.42311424633043915,-0.5995494337855912,-0.8930158822942015,-0.6405925975298182,-0.28345671864982364,-1.046829086369105,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-0.8048703577767388,2,4981,153,-3.5535503771793775,-2.926297682305066,-3.4183924394203924,4.855877878529468,4.3700054487665865,4.375067816271858
4982,4.5,1981,-1.3421048818584014,-0.6470609636684681,-0.5140175904477576,-0.42311424633043915,-0.5995494337855912,-0.8930158822942015,-0.6405925975298182,-0.28345671864982364,-1.046829086369105,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-0.9927071077787719,2,4982,153,-3.7413871271814103,-2.926297682305066,-3.4183924394203924,4.780388393188567,4.3700054487665865,4.375067816271858
4983,4.333333333333333,1982,-1.2203829592328186,-0.7534923112807554,-0.7723949942037834,-0.636486075088231,-0.5995494337855912,-0.8930158822942015,-0.6405925975298182,-0.28345671864982364,-0.6370666257527315,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-0.6671650105991686,2,4983,153,-3.415845030001807,-3.3827563398055887,-3.008629978804019,4.911220114737305,4.0603665465738175,4.567953886662995
4984,4,1983,-1.3460864400751258,-0.7534923112807554,-0.7723949942037834,-0.636486075088231,-0.5995494337855912,-0.8930158822942015,-0.6405925975298182,-0.28345671864982364,-0.6370666257527315,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-0.6266022572764703,2,4984,153,-3.375282276679109,-3.5084598206478956,-3.008629978804019,4.9275218308408215,3.9750955430114034,4.567953886662995
4985,5,1984,-1.2323276338829925,-0.7534923112807554,-0.7723949942037834,-0.636486075088231,-0.5995494337855912,-0.8930158822942015,-0.6405925975298182,-0.28345671864982364,-0.6370666257527315,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-0.6752775612637082,2,4985,153,-3.4239575806663467,-3.3947010144557623,-3.008629978804019,4.907959771516602,4.052263872027162,4.567953886662995
4986,6,1985,-1.3335729713939914,-0.7534923112807554,-0.7723949942037834,-0.636486075088231,-0.5995494337855912,-0.8930158822942015,-0.6405925975298182,-0.28345671864982364,-0.6370666257527315,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-0.7919734823613168,2,4986,153,-3.540653501763955,-3.4959463519667615,-3.008629978804019,4.861060988264946,3.983584059203136,4.567953886662995
4987,6,1986,-1.3335729713939914,-0.7534923112807554,-0.7723949942037834,-0.636486075088231,-0.5995494337855912,-0.7465553706702687,-0.6405925975298182,-0.28345671864982364,-0.6370666257527315,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-1.0101802938254727,2,4987,153,-3.6123998016041785,-3.4959463519667615,-3.008629978804019,4.832226954190176,3.983584059203136,4.567953886662995
4988,6,1987,-1.2323276338829925,-0.7534923112807554,-0.7723949942037834,-0.636486075088231,-0.5995494337855912,-0.7465553706702687,-0.6405925975298182,-0.28345671864982364,-0.6370666257527315,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-0.7609793785403833,2,4988,153,-3.363198886319089,-3.3947010144557623,-3.008629978804019,4.932378010046654,4.052263872027162,4.567953886662995
4989,6,1988,-1.3398297057345587,-0.7534923112807554,-0.7723949942037834,-0.636486075088231,-0.5995494337855912,-0.7465553706702687,-0.6405925975298182,-0.28345671864982364,-0.6370666257527315,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-1.3226175014700505,2,4989,153,-3.9248370092487566,-3.5022030863073286,-3.008629978804019,4.7066619409210375,3.9793398011072694,4.567953886662995
4990,5.5,1989,-1.3398297057345587,-0.7534923112807554,-0.7723949942037834,-0.636486075088231,-0.5995494337855912,-0.7465553706702687,-0.6405925975298182,-0.22964332614724944,-0.6370666257527315,-1.2639469403983308,0.004939722673434832,-0.8290994166765681,-0.6155221057930277,-1.011012350303887,2,4990,153,-3.613231858082593,-3.5022030863073286,-2.954816586301445,4.831892560013694,3.9793398011072694,4.593285279388975
4991,5,1990,-0.33420185899610017,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.4356084399930332,0.27137791439395875,-0.14925417263800148,-0.5995364162221649,0.8743019948445069,0.10055057455582389,-0.4984479675433767,-0.4102675728887467,2,4991,153,-2.1203647380838033,0.9349679502950645,0.4974398949341231,5.431859129760252,6.989296444581695,6.21835407082051
4992,3.5,1991,-0.3899436740302455,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.4356084399930332,0.27137791439395875,-0.14925417263800148,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.4984479675433767,-0.3002281036184526,2,4992,153,-2.010325268813509,0.8792261352609192,1.3013465653626604,5.4760827596000485,6.951483963363975,6.596774286247114
4993,3,1992,-0.33420185899610017,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.1969611950015269,0.22498705878829134,-0.14925417263800148,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.4984479675433767,-0.1643948835173146,2,4993,153,-1.6358448037208646,0.9349679502950645,1.254955709756993,5.626582262917471,6.989296444581695,6.574936878724717
4994,4,1993,-0.33420185899610017,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.1969611950015269,0.22498705878829134,-0.14925417263800148,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.4984479675433767,-0.6509399092700893,2,4994,153,-2.1223898294736396,0.9349679502950645,1.254955709756993,5.43104526821939,6.989296444581695,6.574936878724717
4995,4,1994,-0.3950628203088915,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.1969611950015269,0.22498705878829134,-0.14925417263800148,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.4984479675433767,-0.2910754823558951,2,4995,153,-1.762525402559445,0.8741069889822732,1.254955709756993,5.575670749548026,6.948011388558265,6.574936878724717
4996,4,1995,-0.3950628203088915,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.1969611950015269,-0.0626362459668467,-0.14925417263800148,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.5498896343500416,-0.40215502222420707,2,4996,153,-1.9250466092344218,0.8741069889822732,0.9673324050018549,5.510355297440047,6.948011388558265,6.439544952085856
4997,4,1996,-0.3307890948103362,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.1969611950015269,-0.0626362459668467,-0.14925417263800148,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.5498896343500416,-0.1581544599292072,2,4997,153,-1.681046046939422,0.9383807144808285,0.9673324050018549,5.6084163896935095,6.991611494452169,6.439544952085856
4998,4.5,1997,-0.39620040837081283,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.1969611950015269,0.04004218110703057,-0.14925417263800148,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.5699932742514968,-0.3029322871732991,2,4998,153,-1.8459275140849694,0.8729694009203519,1.0700108320757322,5.542152375346289,6.947239705268108,6.487878414068762
4999,4.5,1998,-0.39620040837081283,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.054494199880652835,0.04004218110703057,-0.010892822300005286,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.5699932742514968,-0.5818792215617006,2,4999,153,-1.9824074533524967,0.8729694009203519,1.2083721824137283,5.487302616848277,6.947239705268108,6.553008775499535
5000,5,1999,-0.5833336445568721,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.054494199880652835,0.16869948732008155,-0.010892822300005286,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.5699932742514968,-0.4050672198986571,2,5000,153,-1.805595451689453,0.6858361647342927,1.3370294886267793,5.558361379350786,6.8202978040371836,6.613571185694982
5001,5,2000,-0.5833336445568721,0.23683145794587504,0.6926483098666233,0.33969004147866644,-0.0294853869883777,-0.7465553706702687,-0.054494199880652835,0.16869948732008155,-0.010892822300005286,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.5422029485053675,-0.46039897571320954,2,5001,153,-1.8331368817578764,0.6858361647342927,1.3370294886267793,5.547292787174893,6.8202978040371836,6.613571185694982
5002,5,2001,-0.4815195130149128,0.23683145794587504,0.6926483098666233,0.6240080032984239,-0.0294853869883777,-0.7465553706702687,-0.054494199880652835,0.16869948732008155,-0.010892822300005286,0.2043702542063723,0.8743019948445069,0.10055057455582389,-0.46415352300560014,-0.15378616341753204,2,5002,153,-1.4484746439624314,1.0719682580960095,1.3370294886267793,5.701884230867051,7.082230654965268,6.613571185694982
5003,4.5,2002,-0.4326032263522955,0.23683145794587504,0.6926483098666233,0.6240080032984239,-0.0294853869883777,-0.7465553706702687,-0.054494199880652835,0.40745775750391666,-0.010892822300005286,0.2043702542063723,0.8673973125384552,0.10055057455582389,-0.46415352300560014,-0.43918153551364436,2,5003,153,-1.7338700160585439,1.1208845447586266,1.5688830765045627,5.587187028333589,7.115413036442043,6.722710825779535
5004,4.5,2003,-0.18745299900824822,0.23683145794587504,0.6926483098666233,0.6240080032984239,-0.0294853869883777,-0.6169941488490972,-0.054494199880652835,0.40745775750391666,-0.010892822300005286,0.2043702542063723,0.8673973125384552,0.10055057455582389,-0.46415352300560014,-0.021281169230051224,2,5004,153,-1.1864084279537792,1.366034772102674,1.5688830765045627,5.807205706944104,7.281710785471006,6.722710825779535
5005,4,2004,-0.11862892126200758,0.23683145794587504,0.6926483098666233,0.6240080032984239,-0.0294853869883777,-0.6169941488490972,-0.054494199880652835,0.40745775750391666,-0.010892822300005286,0.2043702542063723,0.8673973125384552,0.10055057455582389,-0.46415352300560014,-0.021281169230051224,2,5005,153,-1.1864084279537792,1.4348588498489145,1.5688830765045627,5.807205706944104,7.3283976245255396,6.722710825779535
5006,4,2005,-0.3842557337206388,0.23683145794587504,0.6926483098666233,0.6240080032984239,-0.0294853869883777,-0.6169941488490972,-0.054494199880652835,0.40745775750391666,-0.010892822300005286,0.2043702542063723,0.8673973125384552,0.10055057455582389,-0.46415352300560014,-0.021281169230051224,2,5006,153,-1.1864084279537792,1.1692320373902834,1.5688830765045627,5.807205706944104,7.148209576273742,6.722710825779535
5007,3.5,2006,-0.3546784441106841,0.23683145794587504,0.6926483098666233,0.6240080032984239,-0.0294853869883777,-0.6169941488490972,-0.054494199880652835,0.40745775750391666,-0.010892822300005286,0.2043702542063723,0.8673973125384552,0.10055057455582389,-0.46415352300560014,-0.021281169230051224,2,5007,153,-1.1864084279537792,1.1988093270002382,1.5688830765045627,5.807205706944104,7.168273341817838,6.722710825779535
